DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
08X152,P.S. 152 Evergreen,3,4,4,3,3,3,4,4,3,3,3,0.267,0.24,0.066,0.9570000000000001,0.311,0.892,0.017,0.157,0.802,0.011000000000000001,13.8,0.7879999999999999,0.922,0.28,0.945,3.78,3.64,3.71,3.77,2.58,Bronx,8,38.97058868,32.59803772,16.66666603,11.76470566,28.43137169,0.4897959183673469
08X182,P.S. 182,3,3,4,3,4,3,3,3,3,4,3,0.07200000000000001,0.207,0.006,0.833,0.135,0.7659999999999999,0.061,0.24,0.6559999999999999,0.033,21.2,0.841,0.919,0.313,0.955,3.64,3.06,3.68,3.8,3.52,Bronx,8,33.4883728,27.2093029,20,19.3023262,39.3023262,0.5212121212121212
08X269,Bronx Studio School for Writers and Artists,3,3,2,2,3,3,4,3,3,3,3,0.15,0.289,0.08199999999999999,0.943,0.154,0.889,0.006999999999999999,0.207,0.7709999999999999,0.013999999999999999,0.8,0.62,0.903,0.341,0.968,3.25,2.99,2.56,3.15,3.55,Bronx,8,49.61832047,35.87786102,12.21374035,2.290076256,14.5038166,0.9357142857142857
08X301,M.S. 301 Paul L. Dunbar,2,3,3,3,3,3,3,3,3,3,3,0.261,0.26899999999999996,0.016,0.96,0.294,0.9179999999999999,0.0,0.408,0.5710000000000001,0.016,3.0,0.455,0.895,0.349,0.938,3.78,3.64,3.71,3.77,3.0,Bronx,8,63.07053757,26.55601692,8.713692665,1.659751058,10.3734436,0.9836734693877551
08X302,M.S. 302 Luisa Dessus Cruz,3,4,3,3,4,3,3,4,3,3,3,0.268,0.303,0.07,0.948,0.268,0.883,0.004,0.217,0.758,0.012,6.8,0.541,0.904,0.34299999999999997,0.9570000000000001,3.38,3.9,3.97,3.89,3.75,Bronx,8,53.06554031,25.36997795,12.47357273,9.090909004,21.56448174,0.9692622950819673
08X304,P.S. 304 Early Childhood School,3,3,3,3,4,3,4,4,4,4,4,0.023,0.217,0.062,0.397,0.025,0.308,0.068,0.07400000000000001,0.622,0.221,16.0,0.914,0.937,0.19,0.958,3.67,3.64,3.57,4.0,3.94,Bronx,8,15.24663639,21.97309494,35.42601013,27.35425949,62.78026962,0.4734607218683652
08X333,The Longwood Academy of Discovery,1,3,2,3,3,3,3,3,3,3,2,0.22,0.341,0.205,0.946,0.32899999999999996,0.888,0.005,0.205,0.76,0.022000000000000002,2.9,0.774,0.9009999999999999,0.397,0.968,2.71,2.7,2.74,2.91,3.0,Bronx,8,46.26334381,33.4519577,13.52313137,6.761565685,20.28469658,0.4714765100671141
08X337,The School for Inquiry and Social Justice,3,4,4,4,4,4,4,4,4,4,4,0.135,0.266,0.012,0.852,0.145,0.759,0.019,0.239,0.718,0.006,14.0,0.59,0.929,0.266,0.976,4.52,3.72,4.84,3.09,3.82,Bronx,8,21.58119583,30.98290634,20.5128212,26.92307663,47.43589783,0.9034749034749034
08X367,"Archimedes Academy for Math, Science and Technolog",2,3,3,3,3,2,4,3,3,3,3,0.077,0.263,0.073,0.846,0.18,0.763,0.11699999999999999,0.307,0.57,0.003,11.0,0.7090000000000001,0.909,0.34299999999999997,0.965,2.58,3.03,3.28,1.88,2.54,Bronx,8,53.53159714,28.99628258,13.75464725,3.717472076,17.47211838,0.8966666666666666
08X371,Urban Institute of Mathematics,3,4,3,3,4,4,4,4,4,4,4,0.069,0.21100000000000002,0.07400000000000001,0.634,0.134,0.5489999999999999,0.04,0.12300000000000001,0.657,0.16,0.7,0.731,0.92,0.299,0.975,4.17,4.15,3.88,4.68,4.03,Bronx,8,35.38461685,38.15384674,19.38461494,7.076922894,26.46153831,0.9285714285714286
08X375,The Bronx Mathematics Preparatory School,2,3,3,3,3,3,3,3,3,3,3,0.146,0.379,0.158,0.927,0.396,0.8540000000000001,0.025,0.28300000000000003,0.654,0.013000000000000001,2.5,0.7390000000000001,0.877,0.46799999999999997,0.945,3.78,3.64,3.71,3.77,3.74,Bronx,8,55.6603775,31.13207626,9.905660629,3.301886797,13.20754719,0.8833333333333333
08X376,Antonia Pantoja Preparatory Academy: A College Boa,2,2,2,2,3,2,3,3,3,3,2,0.102,0.293,0.06,0.875,0.192,0.802,0.042,0.126,0.778,0.036000000000000004,3.5,0.9440000000000001,0.898,0.353,0.9620000000000001,2.58,2.9,2.13,3.61,3.49,Bronx,8,50.61728287,30.24691391,15.43209839,3.703703642,19.13580322,0.9700598802395209
08X424,The Hunts Point School,2,2,2,2,3,2,2,3,3,3,3,0.243,0.314,0.165,0.951,0.34600000000000003,0.887,0.016,0.23,0.731,0.013000000000000001,1.0,0.48100000000000004,0.9059999999999999,0.348,0.982,3.78,3.64,3.71,3.77,3.74,Bronx,8,75.08772278000001,19.29824638,4.561403275,1.052631617,5.61403513,0.9223300970873787
08X448,Soundview Academy for Culture and Scholarship,3,4,3,4,4,4,4,4,4,4,4,0.091,0.28300000000000003,0.099,0.86,0.16399999999999998,0.7559999999999999,0.026000000000000002,0.332,0.621,0.01,9.0,0.679,0.915,0.326,0.9790000000000001,4.04,2.88,4.3,3.51,3.27,Bronx,8,41.07648849,37.39376831,15.58073616,5.949008465,21.5297451,0.9168831168831169
08X467,Mott Hall Community School,2,2,2,2,3,2,4,3,2,2,2,0.115,0.317,0.10300000000000001,0.769,0.166,0.6859999999999999,0.024,0.175,0.6890000000000001,0.109,3.0,0.72,0.9059999999999999,0.364,0.9570000000000001,2.28,2.65,2.23,2.17,3.27,Bronx,8,51.64473724,30.92105293,13.81578922,3.618421078,17.43420982,0.918429003021148
08X562,Blueprint Middle School,3,3,3,3,4,3,4,3,3,3,3,0.125,0.235,0.06,0.88,0.158,0.795,0.188,0.14300000000000002,0.604,0.051,6.0,0.321,0.9209999999999999,0.273,0.99,3.02,3.14,3.34,2.79,3.33,Bronx,8,40.06309128,32.17665482,17.66561508,10.09463692,27.760252,0.9434523809523809
09X004,P.S./M.S. 004 Crotona Park West,2,4,2,3,3,4,3,3,3,4,3,0.125,0.27699999999999997,0.121,0.958,0.521,0.9009999999999999,0.006999999999999999,0.541,0.429,0.013000000000000001,11.0,0.509,0.875,0.513,0.96,3.63,2.78,3.27,2.31,3.21,Bronx,9,35.76158905,31.12582779,22.18543053,10.92715263,33.11258316,0.5541284403669725
09X011,P.S. 011 Highbridge,3,4,3,3,4,4,4,3,3,3,3,0.25,0.24600000000000002,0.11599999999999999,0.9490000000000001,0.281,0.883,0.0,0.263,0.725,0.008,6.3,0.863,0.9,0.39799999999999996,0.956,4.11,3.63,3.78,3.53,4.16,Bronx,9,40.31007767,29.069767,19.37984467,11.24030972,30.62015533,0.4321608040201005
09X022,J.H.S. 022 Jordan L. Mott,3,3,3,3,3,3,3,4,3,3,3,0.36,0.24100000000000002,0.095,0.963,0.345,0.914,0.011000000000000001,0.207,0.755,0.023,5.3,0.652,0.922,0.248,0.9740000000000001,3.78,3.64,3.71,3.77,3.64,Bronx,9,60.86956406,27.05314064,9.903381348,2.173913002,12.07729435,0.9324324324324325
09X028,P.S. 028 Mount Hope,2,3,3,3,3,3,3,3,3,4,3,0.321,0.266,0.133,0.94,0.34700000000000003,0.865,0.01,0.19,0.7829999999999999,0.012,5.8,0.797,0.904,0.38,0.9520000000000001,3.44,3.14,3.33,2.88,3.08,Bronx,9,41.59021378,28.74617767,20.18348694,9.480122566,29.66360855,0.48878923766816146
09X035,P.S. 035 Franz Siegel,3,3,3,3,3,4,3,3,3,3,3,0.27399999999999997,0.225,0.106,0.903,0.179,0.8370000000000001,0.008,0.26899999999999996,0.6970000000000001,0.013999999999999999,17.8,0.6729999999999999,0.9329999999999999,0.24100000000000002,0.9590000000000001,3.6,3.38,3.23,3.19,3.59,Bronx,9,47.35202408,31.46417427,15.57632446,5.607476711,21.18379974,0.4856278366111952
09X042,P.S. 042 Claremont,3,3,3,3,4,4,3,3,4,3,3,0.138,0.298,0.071,0.97,0.32,0.929,0.005,0.406,0.584,0.002,5.3,0.69,0.914,0.342,0.9390000000000001,3.5,3.9,3.46,3.64,3.59,Bronx,9,44.1988945,24.86187935,20.4419899,10.49723721,30.93922615,0.4458128078817734
09X053,P.S. 053 Basheer Quisim,2,3,3,3,3,4,4,4,3,4,3,0.31,0.162,0.065,0.956,0.355,0.8959999999999999,0.015,0.29600000000000004,0.672,0.016,16.0,0.879,0.898,0.414,0.971,4.35,3.83,3.58,2.65,3.59,Bronx,9,29.03225899,23.83512497,25.44802856,21.68458748,47.13261795,0.5119266055045871
09X055,P.S. 055 Benjamin Franklin,3,3,3,3,3,3,4,3,3,3,3,0.135,0.22699999999999998,0.026000000000000002,0.981,0.24,0.9390000000000001,0.0,0.49700000000000005,0.491,0.012,12.8,0.741,0.9129999999999999,0.359,0.9590000000000001,2.83,3.17,3.24,2.4,3.25,Bronx,9,37.1559639,30.73394585,19.26605415,12.84403706,32.11009216,0.3784722222222222
09X058,P.S. 058,2,3,3,3,3,4,3,3,3,3,3,0.23199999999999998,0.305,0.166,0.9670000000000001,0.27699999999999997,0.925,0.005,0.255,0.7140000000000001,0.02,13.0,0.892,0.879,0.518,0.9570000000000001,3.55,3.05,3.51,2.82,3.09,Bronx,9,47.48858261,21.46118736,23.28767204,7.76255703,31.05022812,0.49772727272727274
09X063,P.S. 063 Author's Academy,3,4,3,3,4,4,4,4,4,4,4,0.217,0.23399999999999999,0.106,0.941,0.28,0.879,0.006999999999999999,0.369,0.59,0.027999999999999997,14.0,0.625,0.905,0.379,0.946,4.2,3.59,3.84,4.0,3.85,Bronx,9,34.61538315,26.44230843,22.11538506,16.82692337,38.94230652,0.38589981447124305
09X070,P.S. 070 Max Schoenfeld,2,3,3,3,3,4,3,3,3,3,3,0.284,0.21,0.083,0.951,0.28800000000000003,0.894,0.002,0.249,0.735,0.011000000000000001,11.8,0.8390000000000001,0.892,0.445,0.9540000000000001,3.33,3.3,3.25,2.88,3.12,Bronx,9,51.14754105,25.0819664,18.36065483,5.409836292,23.77049255,0.4971475142624287
09X073,P.S. 073 Bronx,2,2,2,3,3,3,3,3,3,3,2,0.25,0.21899999999999997,0.083,0.9540000000000001,0.3,0.885,0.0,0.222,0.7509999999999999,0.021,5.8,0.7140000000000001,0.885,0.45,0.953,2.42,2.34,2.71,2.31,1.9,Bronx,9,64.10256195,24.67948723,9.935897827,1.282051325,11.21794891,0.47344461305007585
09X109,P.S. 109 Sedgwick,2,3,3,2,4,3,4,3,3,3,3,0.25,0.21,0.11599999999999999,0.91,0.16,0.8420000000000001,0.0,0.171,0.8240000000000001,0.005,6.0,0.519,0.89,0.441,0.971,3.0,3.36,2.98,4.08,3.06,Bronx,9,45.55984497,28.95752907,18.91891861,6.563706398,25.48262596,0.4184168012924071
09X110,P.S. 110 Theodore Schoenfeld,2,4,3,4,3,3,3,4,4,4,3,0.16899999999999998,0.258,0.122,0.95,0.276,0.8690000000000001,0.002,0.391,0.546,0.059000000000000004,11.9,0.765,0.9229999999999999,0.318,0.956,3.61,3.84,3.79,3.77,3.7,Bronx,9,36.97916794,35.9375,19.27083397,7.8125,27.08333397,0.4496487119437939
09X114,P.S. X114 - Luis Llorens Torres Schools,2,3,3,3,3,3,3,3,3,3,3,0.35200000000000004,0.20800000000000002,0.08199999999999999,0.9420000000000001,0.38,0.867,0.035,0.226,0.7040000000000001,0.028999999999999998,15.0,0.754,0.915,0.348,0.9490000000000001,3.43,3.42,3.43,2.4,3.42,Bronx,9,56.0773468,20.16574669,14.36464119,9.39226532,23.75690651,0.4807436918990704
09X117,I.S. 117 Joseph H. Wade,2,3,3,2,3,3,3,3,3,3,3,0.396,0.248,0.115,0.96,0.423,0.877,0.019,0.172,0.799,0.006,14.8,0.8540000000000001,0.907,0.316,0.9420000000000001,3.78,3.64,3.71,3.77,3.22,Bronx,9,64.4957962,26.89075661,7.142857075,1.470588207,8.613445282,0.9278752436647173
09X126,P.S. 126 Dr Marjorie H Dunbar,2,3,2,3,3,3,3,3,3,3,3,0.26899999999999996,0.188,0.09699999999999999,0.955,0.233,0.9009999999999999,0.008,0.221,0.748,0.017,12.0,0.816,0.9059999999999999,0.385,0.96,2.81,3.02,2.87,2.71,2.62,Bronx,9,40,30.83333397,23.75,5.416666508,29.16666603,0.46511627906976744
09X128,Mott Hall III,4,4,3,3,4,4,4,4,4,4,4,0.047,0.171,0.055,0.89,0.165,0.763,0.011000000000000001,0.405,0.5589999999999999,0.006,14.0,0.652,0.9470000000000001,0.11699999999999999,0.966,4.64,3.71,3.84,3.3,3.78,Bronx,9,16.23931694,31.33903122,27.06552696,25.35612488,52.42165375,0.9669421487603306
09X132,P.S. 132 Garret A. Morgan,2,3,2,3,3,3,3,3,3,3,2,0.146,0.289,0.111,0.9740000000000001,0.276,0.935,0.003,0.446,0.5489999999999999,0.003,12.5,0.667,0.885,0.495,0.98,3.35,2.8,2.9,1.72,1.68,Bronx,9,56.42457962,25.6983242,16.75977707,1.117318392,17.87709427,0.4837837837837838
09X163,P.S. 163 Arthur A. Schomburg,2,4,2,3,3,3,3,3,3,3,3,0.391,0.281,0.171,0.9670000000000001,0.285,0.909,0.009000000000000001,0.363,0.609,0.015,14.8,0.578,0.9329999999999999,0.252,0.948,2.37,2.9,3.06,2.23,2.2,Bronx,9,52.94117737,33.48416138,11.76470566,1.809954762,13.5746603,0.4773218142548596
09X199,P.S. 199X - The Shakespeare School,3,3,3,3,4,3,4,4,4,4,3,0.298,0.223,0.11199999999999999,0.95,0.332,0.882,0.019,0.266,0.6779999999999999,0.022000000000000002,0.7,0.754,0.915,0.336,0.968,4.06,4.37,3.43,3.67,4.06,Bronx,9,45,25.88235283,19.11764717,10,29.11764717,0.4892086330935252
09X204,P.S. 204 Morris Heights,3,4,3,4,3,4,4,4,4,4,4,0.125,0.249,0.091,0.9209999999999999,0.22699999999999998,0.838,0.02,0.26899999999999996,0.695,0.01,3.9,0.8859999999999999,0.9279999999999999,0.256,0.966,4.64,4.27,4.45,4.04,4.42,Bronx,9,16.08832741,31.23028374,29.33753967,23.34384918,52.68138885,0.5336700336700336
09X215,Kappa,3,4,3,3,4,3,4,4,4,4,4,0.151,0.24600000000000002,0.085,0.94,0.237,0.8740000000000001,0.057,0.473,0.445,0.016,13.0,0.667,0.934,0.235,0.97,3.64,4.0,3.74,3.16,3.95,Bronx,9,43.5087738,33.68421173,12.98245621,9.824561119,22.80701828,0.8990536277602523
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,3,4,3,3,4,4,3,4,3,4,4,0.287,0.18600000000000003,0.005,0.925,0.19699999999999998,0.843,0.027999999999999997,0.043,0.91,0.012,3.9,0.73,0.9420000000000001,0.185,0.961,3.82,3.73,3.77,2.96,3.26,Bronx,9,40.22770309,28.46299744,21.06261826,10.24667931,31.30929756,0.5222993062438057
09X219,I.S. 219 New Venture School,3,3,3,3,3,3,3,3,3,3,3,0.267,0.315,0.159,0.97,0.293,0.9059999999999999,0.006,0.384,0.599,0.009000000000000001,14.0,0.725,0.8959999999999999,0.36200000000000004,0.956,3.78,3.64,3.71,3.77,3.65,Bronx,9,66.55844116,23.37662315,8.766233444,1.298701286,10.06493473,0.875
09X229,I.S. 229 Roland Patterson,2,2,2,2,2,1,2,2,2,2,2,0.195,0.32899999999999996,0.175,0.961,0.301,0.902,0.004,0.386,0.593,0.0,15.9,0.75,0.8859999999999999,0.466,0.966,2.64,2.71,2.28,3.55,4.12,Bronx,9,76.41921234,16.59388733,6.113537312,0.873362422,6.986899376,0.9308943089430894
09X231,Eagle Academy for Young Men,3,3,2,2,3,3,4,3,3,3,2,0.025,0.302,0.059000000000000004,0.823,0.124,0.693,0.01,0.5589999999999999,0.41100000000000003,0.005,2.8,0.649,0.927,0.19699999999999998,0.9640000000000001,2.77,2.86,2.71,3.61,2.63,Bronx,9,58.92856979,27.6785717,10.71428585,2.678571463,13.39285755,0.5544554455445545
09X232,I.S. 232,2,2,2,2,2,2,2,2,2,3,1,0.387,0.23199999999999998,0.1,0.951,0.268,0.885,0.006,0.18899999999999997,0.795,0.008,1.3,0.5,0.915,0.28600000000000003,0.972,2.77,2.35,2.33,2.32,3.72,Bronx,9,53.17286682,30.63457298,12.03501129,4.157549381,16.1925602,0.9364754098360656
09X236,P.S. 236 Langston Hughes,3,2,2,3,2,3,3,3,3,2,2,0.16699999999999998,0.272,0.011000000000000001,0.929,0.207,0.841,0.011000000000000001,0.239,0.725,0.013999999999999999,2.8,0.862,0.9309999999999999,0.2,0.9640000000000001,3.78,3.64,3.71,3.77,4.07,Bronx,9,30.83333397,35,25,9.166666985,34.16666794,0.43478260869565216
09X241,Urban Assembly School for Applied Math and Science,3,4,3,4,4,4,4,4,4,4,4,0.18100000000000002,0.28800000000000003,0.05,0.9209999999999999,0.188,0.8270000000000001,0.004,0.285,0.696,0.004,5.9,0.439,0.909,0.294,0.966,4.03,3.07,4.05,3.83,3.76,Bronx,9,48.38709641,27.95698929,17.20430183,6.451612949,23.65591431,0.7153846153846154
09X274,The New American Academy at Roberto Clemente State,2,3,4,3,4,4,4,4,4,4,4,0.168,0.304,0.155,0.9690000000000001,0.304,0.914,0.006999999999999999,0.368,0.598,0.013999999999999999,5.0,0.523,0.866,0.5720000000000001,0.966,4.15,3.66,3.71,3.87,3.71,Bronx,9,63.94984436,21.943573,9.717868805,4.38871479,14.10658264,0.4363885088919289
09X294,The Walton Avenue School,3,4,3,3,4,4,4,4,4,4,4,0.20199999999999999,0.225,0.095,0.971,0.348,0.905,0.01,0.179,0.7829999999999999,0.013999999999999999,5.0,0.659,0.929,0.255,0.977,4.41,4.55,4.06,3.36,3.7,Bronx,9,1.935483813,3.870967627,27.74193573,66.45161438,94.19355011,0.30097087378640774
09X303,I.S. X303 Leadership & Community Service,4,3,3,4,4,4,4,4,4,4,4,0.12,0.34600000000000003,0.172,0.924,0.196,0.84,0.009000000000000001,0.259,0.7140000000000001,0.009000000000000001,18.7,0.625,0.935,0.235,0.986,4.86,4.87,4.07,3.76,4.71,Bronx,9,40.18264771,32.8767128,21.00456619,5.936072826,26.9406395,0.6596385542168675
09X311,Lucero Elementary School,3,3,3,4,4,3,4,3,3,3,3,0.495,0.22899999999999998,0.065,0.96,0.33799999999999997,0.8859999999999999,0.006999999999999999,0.08,0.903,0.002,5.0,0.563,0.915,0.341,0.946,3.22,3.5,3.88,3.55,3.35,Bronx,9,39.88439178,16.76300621,23.12138748,20.23121452,43.3526001,0.43034825870646765
09X313,I.S. 313 School of Leadership Development,2,3,3,3,3,3,3,3,3,3,3,0.324,0.244,0.127,0.9540000000000001,0.27,0.898,0.006,0.295,0.6890000000000001,0.01,4.0,0.71,0.903,0.348,0.958,3.78,3.64,3.71,3.77,2.72,Bronx,9,62.9251709,25.85033989,8.503401756,2.721088409,11.22449017,0.9333333333333333
09X323,Bronx Writing Academy,2,3,2,3,3,3,3,4,3,3,3,0.28800000000000003,0.26,0.078,0.946,0.304,0.8740000000000001,0.016,0.32,0.639,0.013999999999999999,2.9,0.5579999999999999,0.888,0.40399999999999997,0.972,2.75,3.45,2.71,2.43,2.97,Bronx,9,51.5,28.5,15.75,4.25,20,0.91324200913242
09X324,Bronx Early College Academy for Teaching & Learnin,3,4,3,3,4,3,4,3,3,4,3,0.147,0.226,0.087,0.9329999999999999,0.198,0.877,0.012,0.282,0.6940000000000001,0.012,6.8,0.5379999999999999,0.934,0.19699999999999998,0.9740000000000001,4.44,3.78,4.04,4.23,3.96,Bronx,9,53.39366531,32.12669754,11.31221676,3.167420864,14.4796381,0.876984126984127
09X327,Comprehensive Model School Project M.S. 327,3,4,3,3,4,4,4,4,4,4,4,0.131,0.225,0.10099999999999999,0.9159999999999999,0.174,0.8420000000000001,0.003,0.17800000000000002,0.799,0.013000000000000001,3.9,0.784,0.9259999999999999,0.248,0.96,4.26,3.77,3.93,3.3,3.91,Bronx,9,21.7081852,34.87544632,25.26690483,18.14946556,43.41637039,0.9429530201342282
09X328,New Millennium Business Academy Middle School,3,3,4,3,3,4,4,4,3,4,3,0.33899999999999997,0.281,0.128,0.9209999999999999,0.256,0.826,0.0,0.326,0.6609999999999999,0.008,12.0,0.7,0.909,0.38299999999999995,0.977,3.78,3.64,3.71,3.77,4.21,Bronx,9,66.25,23.33333397,7.5,2.916666746,10.41666698,0.9917355371900827
09X339,I.S. 339,3,3,3,3,4,3,3,3,3,3,3,0.293,0.275,0.134,0.951,0.312,0.893,0.017,0.293,0.68,0.006,6.8,0.679,0.915,0.261,0.972,3.78,3.64,3.71,3.77,3.37,Bronx,9,56.44444275,25.55555534,13.55555534,4.444444656,18,0.872093023255814
09X350,New Directions Secondary School,3,3,2,2,3,3,3,3,2,3,3,0.34299999999999997,0.371,0.14300000000000002,0.965,0.295,0.924,0.0,0.257,0.648,0.01,5.0,0.56,0.6629999999999999,0.779,0.961,3.78,3.64,3.71,3.77,3.25,Bronx,9,86.53845978,13.46153831,0,0,0,0.49523809523809526
09X361,The Highbridge Green School,4,3,3,4,4,3,4,4,4,4,4,0.217,0.27,0.09300000000000001,0.925,0.191,0.846,0.005,0.239,0.736,0.008,5.0,0.42100000000000004,0.9390000000000001,0.179,0.973,3.45,3.85,3.81,3.38,3.4,Bronx,9,55.91716003,32.54438019,9.171597481,2.366863966,11.53846169,0.8513853904282116
09X413,Bronx High School for Medical Science,3,3,2,2,3,2,3,3,3,3,3,0.24,0.213,0.1,0.9079999999999999,0.213,0.7929999999999999,0.073,0.287,0.627,0.013000000000000001,16.0,0.758,0.9309999999999999,0.19899999999999998,0.963,3.47,3.69,2.85,3.02,3.92,Bronx,9,29.71014404,39.13043594,23.18840599,7.9710145,31.15942001,0.92
09X443,The Family School,3,4,3,4,4,4,4,4,3,4,3,0.33,0.295,0.077,0.961,0.297,0.9109999999999999,0.044000000000000004,0.27399999999999997,0.67,0.006,2.9,0.8220000000000001,0.9129999999999999,0.375,0.9670000000000001,4.67,4.08,4.37,3.81,4.36,Bronx,9,35.8139534,26.5116272,23.2558136,14.41860485,37.6744194,0.41505791505791506
09X449,Grant Avenue Elementary School,4,3,3,3,4,3,4,4,4,4,3,0.256,0.32899999999999996,0.16899999999999998,0.9159999999999999,0.237,0.841,0.046,0.273,0.643,0.013999999999999999,9.0,0.775,0.9279999999999999,0.24600000000000002,0.958,3.78,3.64,3.71,3.77,4.11,Bronx,9,32.10526276,33.68421173,20.52631569,13.68421078,34.21052551,0.45893719806763283
09X454,Science and Technology Academy: A Mott Hall School,4,4,3,4,4,3,4,4,3,4,4,0.18100000000000002,0.21,0.067,0.877,0.217,0.779,0.028999999999999998,0.289,0.6779999999999999,0.002,9.0,0.474,0.919,0.307,0.973,4.47,4.57,4.6,3.87,4.68,Bronx,9,22.48243523,32.31850052,23.65339661,21.54566765,45.19906235,0.9552572706935123
09X457,Sheridan Academy for Young Leaders,2,2,2,2,4,2,3,3,2,3,2,0.201,0.273,0.128,0.934,0.256,0.862,0.01,0.281,0.6940000000000001,0.006,9.0,0.743,0.91,0.359,0.96,3.78,3.64,3.71,3.77,3.24,Bronx,9,42.38682938,25.92592621,18.93004036,12.75720119,31.68724251,0.5094339622641509
09X505,"Bronx School for Law, Government and Justice",3,3,2,2,3,3,3,3,3,3,3,0.131,0.225,0.047,0.865,0.16,0.76,0.006999999999999999,0.244,0.735,0.004,2.9,0.5,0.953,0.133,0.965,3.23,3.56,2.76,2.83,3.64,Bronx,9,27.13178253,39.92248154,26.35658836,6.589147091,32.94573593,0.9381818181818182
09X555,Mount Eden Children's Academy,4,3,3,4,4,4,4,4,4,4,4,0.235,0.18,0.087,0.894,0.138,0.7959999999999999,0.003,0.20600000000000002,0.772,0.005,1.5,0.593,0.95,0.134,0.978,4.5,4.25,4.09,4.34,4.26,Bronx,9,14.04494381,33.14606857,31.46067429,21.34831429,52.80899048,0.4708994708994709
09X568,Young Women's Leadership School of the Bronx,3,4,3,3,4,4,4,4,4,4,4,0.075,0.171,0.008,0.8320000000000001,0.139,0.7140000000000001,0.024,0.33299999999999996,0.615,0.016,5.8,0.583,0.937,0.204,0.968,4.48,4.23,3.86,3.94,3.84,Bronx,9,26.36363602,34.54545593,25.90909004,13.18181801,39.09090805,0.873015873015873
10X003,P.S. 3 Raul Julia Micro Society,3,3,3,3,4,4,4,4,4,4,4,0.138,0.225,0.052000000000000005,0.914,0.28600000000000003,0.818,0.009000000000000001,0.292,0.695,0.003,15.0,0.8079999999999999,0.9109999999999999,0.33399999999999996,0.963,4.22,3.81,3.48,3.53,3.53,Bronx,10,33.92856979,35.714286799999996,20.23809433,10.11904716,30.357143399999998,0.5169230769230769
10X007,Milton Fein School,4,4,3,4,4,4,4,4,4,4,4,0.22399999999999998,0.136,0.066,0.772,0.20600000000000002,0.645,0.047,0.062,0.818,0.069,1.4,0.875,0.953,0.10099999999999999,0.977,4.35,3.49,4.38,3.89,3.9,Bronx,10,27.66393471,21.10655785,22.74590111,28.48360634,51.22950745,0.6437994722955145
10X008,P.S. 008 Isaac Varian,3,4,3,3,4,4,4,4,4,4,4,0.263,0.255,0.068,0.866,0.205,0.772,0.044000000000000004,0.079,0.799,0.063,2.7,0.8270000000000001,0.915,0.32799999999999996,0.946,4.38,3.57,3.93,3.33,3.74,Bronx,10,43.75,29.83870888,19.15322495,7.258064747,26.41129112,0.4955044955044955
10X009,P.S. 9 Ryer Avenue Elementary School,2,4,3,3,3,3,3,4,3,4,3,0.344,0.24,0.091,0.961,0.344,0.9109999999999999,0.013999999999999999,0.14800000000000002,0.81,0.01,8.8,0.843,0.904,0.391,0.9570000000000001,3.91,3.68,3.81,2.91,3.44,Bronx,10,48.07197952,27.24935722,16.19537354,8.483290672,24.67866325,0.4993581514762516
10X015,P.S. X015 Institute for Environmental Learning,3,3,3,3,3,3,4,3,3,3,3,0.098,0.19399999999999998,0.023,0.863,0.177,0.752,0.01,0.115,0.863,0.002,8.4,0.9059999999999999,0.945,0.155,0.9440000000000001,3.57,3.5,3.63,3.71,3.73,Bronx,10,15.43408394,29.26045036,31.51125336,23.79421234,55.3054657,0.6479166666666667
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",2,4,3,2,3,3,3,3,3,3,3,0.24600000000000002,0.267,0.09,0.877,0.16899999999999998,0.795,0.094,0.10800000000000001,0.7240000000000001,0.054000000000000006,1.0,0.688,0.912,0.32799999999999996,0.956,2.33,2.68,3.1,2.06,2.08,Bronx,10,48.14264297,27.63744354,17.53343201,6.686478615,24.21991158,0.6385199240986718
10X023,P.S. 023 The New Children's School,2,3,2,3,3,3,3,3,3,3,3,0.21,0.276,0.127,0.9570000000000001,0.364,0.898,0.005,0.35100000000000003,0.631,0.009000000000000001,8.8,0.907,0.9009999999999999,0.395,0.961,3.47,3.61,3.03,3.42,3.83,Bronx,10,59.42028809,27.53623199,8.695652008,4.347826004,13.04347801,0.4683257918552036
