DBN,School Name,Enrollment,Supportive Environment Rating,Student Achievement Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District
23K284,"The Gregory Jocko Jackson School of Sports, Art, a",457,2,3,3,2,2,3,3,3,3,3,3,3,0.098,0.295,0.125,0.973,0.19899999999999998,0.93,0.0,0.659,0.33,0.006999999999999999,6.1,0.821,0.898,0.389,0.966,3.78,3.64,3.71,3.77,3.69,Brooklyn,23K
23K298,P.S. 298 Dr. Betty Shabazz,205,3,2,3,2,3,3,2,4,3,3,3,3,0.08800000000000001,0.298,0.102,0.9840000000000001,0.307,0.927,0.02,0.6729999999999999,0.244,0.028999999999999998,6.8,0.789,0.912,0.341,0.96,3.78,3.64,3.71,3.77,2.63,Brooklyn,23K
23K323,P.S./I.S. 323,519,2,2,4,3,3,3,4,4,4,4,4,4,0.037000000000000005,0.204,0.087,0.924,0.252,0.863,0.012,0.763,0.218,0.002,14.3,0.7709999999999999,0.8909999999999999,0.43700000000000006,0.938,4.36,3.73,4.04,3.95,3.64,Brooklyn,23K
23K327,P.S. 327 Dr. Rose B. English,298,2,2,3,2,3,3,3,3,3,3,3,2,0.10099999999999999,0.295,0.151,0.943,0.312,0.8859999999999999,0.006999999999999999,0.6609999999999999,0.295,0.02,1.0,0.613,0.871,0.5429999999999999,0.971,3.56,3.25,3.11,3.12,3.38,Brooklyn,23K
23K363,Brownsville Collaborative Middle School,108,3,3,3,2,3,3,3,4,4,4,4,4,0.09300000000000001,0.35200000000000004,0.102,0.961,0.34299999999999997,0.907,0.0,0.657,0.306,0.009000000000000001,1.5,0.14300000000000002,0.893,0.433,0.98,3.13,2.29,2.98,3.44,3.08,Brooklyn,23K
23K392,I.S. 392,295,3,2,3,3,3,4,3,4,4,4,4,4,0.006999999999999999,0.166,0.064,0.6579999999999999,0.11199999999999999,0.522,0.037000000000000005,0.742,0.159,0.006999999999999999,5.1,0.7390000000000001,0.95,0.128,0.9570000000000001,3.89,4.45,3.54,4.03,3.97,Brooklyn,23K
23K401,Christopher Avenue Community School,244,2,3,3,2,3,3,3,3,4,3,4,3,0.049,0.254,0.152,0.9570000000000001,0.434,0.893,0.0,0.652,0.332,0.008,5.3,0.621,0.8490000000000001,0.564,0.95,3.38,3.62,2.69,3.54,3.2,Brooklyn,23K
23K446,Riverdale Avenue Community School,313,2,2,3,3,3,3,3,3,3,3,3,3,0.07,0.284,0.134,0.9490000000000001,0.39299999999999996,0.917,0.019,0.741,0.21100000000000002,0.013000000000000001,6.0,0.667,0.8959999999999999,0.42700000000000005,0.9640000000000001,3.47,3.65,3.54,3.54,3.79,Brooklyn,23K
23K518,Kappa V (Knowledge and Power Preparatory Academy),228,2,2,3,2,2,3,3,3,3,3,3,3,0.013000000000000001,0.298,0.096,0.833,0.20600000000000002,0.746,0.0,0.877,0.092,0.004,2.9,0.643,0.909,0.34299999999999997,0.965,3.78,3.64,3.71,3.77,3.31,Brooklyn,23K
23K522,Mott Hall IV,160,3,3,3,2,2,3,2,3,3,2,2,2,0.019,0.38799999999999996,0.16899999999999998,0.91,0.106,0.863,0.013000000000000001,0.85,0.131,0.0,5.9,0.917,0.907,0.389,0.9740000000000001,3.78,3.64,3.71,3.77,4.54,Brooklyn,23K
23K599,Brooklyn Landmark Elementary School,294,4,4,3,3,3,4,3,4,4,4,4,4,0.034,0.19399999999999998,0.01,0.799,0.16699999999999998,0.701,0.02,0.728,0.22399999999999998,0.02,0.3,0.462,0.9279999999999999,0.248,0.971,4.21,4.79,3.86,4.34,4.5,Brooklyn,23K
23K644,Eagle Academy for Young Men II,284,4,3,3,3,3,4,3,4,4,4,4,4,0.0,0.299,0.018000000000000002,0.7609999999999999,0.17300000000000001,0.6579999999999999,0.004,0.887,0.081,0.0,10.0,0.659,0.924,0.187,0.96,3.99,4.5,3.63,4.52,4.64,Brooklyn,23K
23K664,Brooklyn Environmental Exploration School (BEES),95,3,3,3,3,3,3,3,4,4,4,4,4,0.063,0.41100000000000003,0.0,0.9179999999999999,0.337,0.8740000000000001,0.0,0.737,0.18899999999999997,0.053,4.8,0.833,0.902,0.376,0.972,3.83,4.06,3.58,4.1,4.47,Brooklyn,23K
23K668,Riverdale Avenue Middle School,127,3,3,3,3,3,4,3,4,3,3,3,3,0.126,0.39399999999999996,0.024,0.887,0.244,0.835,0.039,0.74,0.18100000000000002,0.016,1.0,0.727,0.892,0.455,0.977,3.26,3.34,3.44,4.26,3.28,Brooklyn,23K
23K671,Mott Hall Bridges Academy,199,3,3,3,3,3,4,3,4,4,4,4,4,0.0,0.261,0.09,0.9129999999999999,0.156,0.8440000000000001,0.01,0.8290000000000001,0.156,0.005,8.0,0.722,0.9079999999999999,0.32,0.958,3.91,4.35,3.78,4.09,4.15,Brooklyn,23K
23K697,Teachers Preparatory High School,50,2,2,3,2,2,3,2,3,3,2,3,2,0.02,0.3,0.0,0.9179999999999999,0.22,0.86,0.02,0.72,0.14,0.08,7.8,0.72,0.889,0.49,0.973,3.18,3.01,2.62,3.35,3.14,Brooklyn,23K
24Q005,I.S. 5 - The Walter Crowley Intermediate School,1798,3,3,3,3,4,3,4,4,4,4,4,4,0.166,0.168,0.054000000000000006,0.779,0.054000000000000006,0.718,0.43700000000000006,0.016,0.516,0.022000000000000002,4.8,0.772,0.9620000000000001,0.08900000000000001,0.955,3.97,3.05,3.75,2.25,3.5,Queens,24Q
24Q012,P.S. 012 James B. Colgate,1219,3,3,4,4,4,4,4,4,4,4,4,4,0.293,0.15,0.057,0.763,0.084,0.687,0.56,0.006999999999999999,0.397,0.028999999999999998,5.8,0.9640000000000001,0.9570000000000001,0.10800000000000001,0.958,4.0,3.77,4.54,3.59,3.27,Queens,24Q
24Q013,P.S. 013 Clement C. Moore,1597,3,2,4,3,3,3,3,4,4,3,3,3,0.312,0.14,0.055,0.769,0.073,0.6890000000000001,0.311,0.091,0.545,0.04,3.9,0.821,0.9490000000000001,0.152,0.9620000000000001,3.59,3.81,3.91,3.28,3.51,Queens,24Q
24Q014,P.S. 014 Fairview,1691,3,2,3,3,3,4,3,4,3,3,3,3,0.311,0.177,0.078,0.877,0.07400000000000001,0.82,0.069,0.023,0.879,0.02,3.9,0.8490000000000001,0.941,0.183,0.9570000000000001,3.27,3.38,3.33,2.62,3.54,Queens,24Q
24Q016,P.S. Q016 The Nancy DeBenedittis School,1574,3,3,4,3,4,4,3,4,4,4,4,4,0.466,0.198,0.067,0.9059999999999999,0.225,0.8420000000000001,0.07400000000000001,0.001,0.909,0.011000000000000001,11.0,0.735,0.955,0.113,0.9540000000000001,3.37,3.58,4.23,3.61,3.56,Queens,24Q
24Q019,P.S. 019 Marino Jeantet,1891,3,3,3,3,3,4,4,4,4,4,4,4,0.5720000000000001,0.222,0.08800000000000001,0.888,0.16,0.8240000000000001,0.055,0.006,0.9309999999999999,0.005,14.8,0.816,0.9520000000000001,0.13,0.9570000000000001,4.34,3.68,3.52,3.04,3.81,Queens,24Q
24Q049,P.S. 049 Dorothy Bonawit Kole,1160,3,3,4,3,3,3,4,4,4,4,4,4,0.065,0.172,0.040999999999999995,0.373,0.047,0.32,0.18600000000000003,0.005,0.24100000000000002,0.5539999999999999,4.3,0.76,0.951,0.131,0.958,4.42,3.85,3.93,3.81,4.01,Queens,24Q
24Q058,P.S. 58 - The School of Heroes,991,3,4,3,3,3,3,3,4,4,4,3,3,0.135,0.17800000000000002,0.061,0.593,0.037000000000000005,0.54,0.396,0.009000000000000001,0.392,0.192,16.0,0.7909999999999999,0.9540000000000001,0.127,0.955,2.59,3.45,3.17,3.56,2.67,Queens,24Q
24Q061,I.S. 061 Leonardo Da Vinci,2238,3,3,4,3,4,4,4,4,3,4,3,3,0.315,0.20800000000000002,0.08800000000000001,0.86,0.085,0.794,0.071,0.027000000000000003,0.88,0.018000000000000002,11.0,0.726,0.946,0.168,0.96,3.78,3.64,3.71,3.77,3.7,Queens,24Q
24Q068,P.S. 068 Cambridge,605,3,3,3,3,3,3,3,4,3,3,3,3,0.16899999999999998,0.233,0.106,0.727,0.08900000000000001,0.65,0.033,0.026000000000000002,0.855,0.083,11.8,0.82,0.932,0.23399999999999999,0.953,3.62,3.59,3.58,3.59,3.84,Queens,24Q
24Q071,P.S. 071 Forest,696,3,2,4,4,4,4,4,4,4,4,4,4,0.162,0.203,0.028999999999999998,0.738,0.114,0.645,0.034,0.01,0.565,0.361,4.9,0.831,0.922,0.306,0.9640000000000001,3.76,2.59,4.73,3.5,3.1,Queens,24Q
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,1971,3,4,4,3,3,3,4,4,4,4,4,4,0.14400000000000002,0.19399999999999998,0.059000000000000004,0.721,0.053,0.652,0.292,0.01,0.5760000000000001,0.115,3.9,0.674,0.955,0.127,0.948,3.57,2.84,3.65,1.97,3.3,Queens,24Q
24Q077,I.S. 077,1012,3,3,3,4,3,4,4,4,3,3,3,3,0.214,0.285,0.127,0.805,0.077,0.737,0.092,0.021,0.7829999999999999,0.10099999999999999,15.4,0.802,0.9279999999999999,0.254,0.946,3.93,3.5,3.81,2.93,3.73,Queens,24Q
24Q081,P.S. 81Q Jean Paul Richter,631,4,3,3,3,3,4,3,4,4,4,4,4,0.28800000000000003,0.28800000000000003,0.11900000000000001,0.8640000000000001,0.21600000000000003,0.7809999999999999,0.052000000000000005,0.013999999999999999,0.873,0.054000000000000006,6.8,0.9670000000000001,0.9490000000000001,0.13699999999999998,0.961,3.54,3.87,3.49,3.97,4.13,Queens,24Q
24Q087,P.S./I.S. 087 Middle Village,560,2,2,3,3,3,4,4,4,4,4,4,4,0.09300000000000001,0.24600000000000002,0.098,0.546,0.034,0.47,0.032,0.021,0.523,0.40399999999999997,13.3,0.7879999999999999,0.9109999999999999,0.35600000000000004,0.9540000000000001,4.7,4.32,3.4,4.11,4.0,Queens,24Q
24Q088,P.S. 088 Seneca,909,3,1,3,3,4,4,3,4,3,3,3,3,0.135,0.183,0.064,0.675,0.052000000000000005,0.611,0.066,0.02,0.512,0.392,4.8,0.877,0.929,0.242,0.958,2.92,2.92,3.32,3.87,2.98,Queens,24Q
24Q089,P.S. 089 Elmhurst,1961,3,3,4,4,4,3,4,4,4,4,4,4,0.466,0.158,0.054000000000000006,0.815,0.071,0.753,0.22699999999999998,0.001,0.7440000000000001,0.02,2.9,0.521,0.955,0.12300000000000001,0.9490000000000001,4.03,3.53,4.5,3.22,3.91,Queens,24Q
24Q091,P.S. 091 Richard Arkwright,688,2,3,3,3,4,3,3,3,3,3,3,3,0.129,0.228,0.076,0.55,0.054000000000000006,0.47700000000000004,0.036000000000000004,0.02,0.503,0.43,1.5,0.895,0.922,0.27699999999999997,0.961,3.78,3.64,3.71,3.77,3.86,Queens,24Q
24Q093,I.S. 093 Ridgewood,1099,3,3,4,3,3,3,4,3,3,3,3,3,0.153,0.218,0.07400000000000001,0.759,0.11199999999999999,0.6579999999999999,0.092,0.02,0.713,0.17,10.9,0.7979999999999999,0.9420000000000001,0.171,0.9690000000000001,3.94,3.62,3.85,3.45,3.99,Queens,24Q
24Q102,P.S. 102 Bayview,1286,4,4,4,4,3,4,3,4,4,4,4,4,0.149,0.13699999999999998,0.03,0.675,0.075,0.575,0.607,0.03,0.32,0.033,0.3,0.684,0.9620000000000001,0.102,0.9590000000000001,3.41,2.83,4.17,3.43,3.35,Queens,24Q
24Q110,P.S. 110,790,3,3,4,4,4,3,3,3,3,3,3,3,0.401,0.18899999999999997,0.046,0.9009999999999999,0.209,0.816,0.073,0.008,0.9109999999999999,0.006,1.8,0.45,0.9420000000000001,0.156,0.9620000000000001,3.32,3.43,4.51,3.66,3.93,Queens,24Q
24Q113,P.S./I.S. 113 Anthony J. Pranzo,896,4,3,3,4,3,4,3,4,4,4,4,4,0.051,0.154,0.04,0.35700000000000004,0.038,0.285,0.052000000000000005,0.011000000000000001,0.42100000000000004,0.503,6.2,0.9059999999999999,0.9520000000000001,0.11800000000000001,0.956,3.93,4.29,4.15,4.23,4.58,Queens,24Q
24Q119,I.S. 119 The Glendale,1277,3,3,4,3,4,4,4,3,4,4,4,4,0.036000000000000004,0.08800000000000001,0.016,0.47600000000000003,0.033,0.386,0.258,0.018000000000000002,0.305,0.39299999999999996,9.8,0.662,0.9540000000000001,0.115,0.9620000000000001,3.96,4.11,4.25,2.62,2.76,Queens,24Q
24Q125,I.S. 125 Thom J. McCann Woodside,1504,3,3,4,3,4,4,4,4,4,4,4,4,0.172,0.162,0.057999999999999996,0.795,0.106,0.715,0.38299999999999995,0.019,0.5429999999999999,0.048,15.8,0.8270000000000001,0.955,0.126,0.97,4.41,3.57,4.34,2.87,3.71,Queens,24Q
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",969,3,3,4,4,3,4,4,4,3,3,3,3,0.04,0.142,0.034,0.263,0.019,0.207,0.033,0.005,0.196,0.762,3.9,0.6920000000000001,0.955,0.098,0.9690000000000001,3.78,3.64,3.71,3.77,3.03,Queens,24Q
24Q143,P.S. 143 Louis Armstrong,1484,3,2,3,3,3,4,3,4,4,3,3,3,0.545,0.23199999999999998,0.094,0.912,0.11599999999999999,0.865,0.049,0.015,0.924,0.009000000000000001,5.9,0.835,0.938,0.185,0.958,3.78,3.64,3.71,3.77,2.53,Queens,24Q
24Q153,P.S. 153 Maspeth Elem,1151,3,3,4,3,3,4,3,4,4,4,4,4,0.102,0.184,0.047,0.58,0.04,0.49700000000000005,0.105,0.008,0.44,0.435,2.8,0.9620000000000001,0.946,0.145,0.948,3.78,3.8,3.92,3.87,4.38,Queens,24Q
24Q199,P.S. 199 Maurice A. Fitzgerald,826,3,3,4,4,4,4,4,4,4,4,4,4,0.355,0.19,0.064,0.758,0.1,0.682,0.321,0.033,0.5670000000000001,0.065,13.9,0.851,0.9390000000000001,0.185,0.958,3.88,3.76,4.47,3.89,4.09,Queens,24Q
24Q211,Elm Tree Elementary School,298,4,4,3,3,3,4,3,4,3,3,3,3,0.493,0.21100000000000002,0.067,0.8740000000000001,0.36200000000000004,0.785,0.027000000000000003,0.013000000000000001,0.94,0.013000000000000001,0.7,0.433,0.941,0.179,0.963,3.58,3.6,3.51,3.44,4.11,Queens,24Q
24Q229,P.S. 229 Emanuel Kaplan,1434,3,3,4,3,4,4,4,4,4,4,4,4,0.087,0.221,0.077,0.584,0.063,0.52,0.361,0.013999999999999999,0.41100000000000003,0.207,1.4,0.8590000000000001,0.955,0.115,0.945,4.35,3.49,4.12,4.02,3.92,Queens,24Q
24Q239,P.S. 239,528,3,3,3,3,3,3,2,3,3,3,3,3,0.254,0.258,0.087,0.875,0.18899999999999997,0.784,0.142,0.015,0.775,0.064,3.5,0.917,0.9359999999999999,0.203,0.946,3.78,3.64,3.71,3.77,3.88,Queens,24Q
24Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,506,4,3,4,4,4,4,3,4,4,4,3,3,0.099,0.111,0.004,0.563,0.077,0.44299999999999995,0.168,0.032,0.478,0.294,1.8,0.8290000000000001,0.948,0.134,0.9690000000000001,3.54,4.15,4.46,4.32,4.05,Queens,24Q
24Q305,Learners and Leaders,581,3,4,3,3,4,4,4,4,4,4,4,4,0.225,0.27,0.105,0.7859999999999999,0.14800000000000002,0.68,0.07200000000000001,0.019,0.78,0.122,10.0,0.5770000000000001,0.938,0.187,0.956,4.13,2.78,3.73,3.72,3.58,Queens,24Q
24Q307,Pioneer Academy,934,3,3,3,3,3,3,4,3,3,3,3,3,0.38799999999999996,0.228,0.069,0.883,0.096,0.838,0.022000000000000002,0.006999999999999999,0.9520000000000001,0.015,10.0,0.8079999999999999,0.9620000000000001,0.08,0.9670000000000001,2.92,3.1,3.27,2.23,2.58,Queens,24Q
24Q311,Corona Arts & Sciences Academy,733,3,3,3,3,3,3,3,3,3,3,4,3,0.239,0.191,0.064,0.888,0.09699999999999999,0.836,0.02,0.012,0.96,0.004,4.9,0.386,0.961,0.091,0.9640000000000001,3.9,3.71,3.56,3.14,3.93,Queens,24Q
24Q330,P.S. 330,590,2,2,3,2,3,3,3,3,3,3,4,3,0.273,0.20800000000000002,0.081,0.8640000000000001,0.242,0.778,0.09,0.034,0.858,0.012,1.8,0.735,0.941,0.191,0.977,3.48,3.49,2.89,3.5,3.84,Queens,24Q
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",168,4,4,3,3,3,4,4,4,3,3,3,3,0.036000000000000004,0.113,0.006,0.503,0.065,0.387,0.345,0.036000000000000004,0.39299999999999996,0.214,2.9,0.763,0.976,0.024,0.9540000000000001,3.67,3.52,3.69,3.67,3.84,Queens,24Q
24Q877,The 51 Avenue Academy (The Path To Academic Excell,438,4,4,4,4,3,4,4,4,4,4,4,4,0.315,0.16699999999999998,0.046,0.77,0.023,0.7170000000000001,0.605,0.002,0.37200000000000005,0.011000000000000001,4.8,0.9,0.966,0.078,0.955,3.78,3.64,3.71,3.77,3.7,Queens,24Q
25Q020,P.S. 020 John Bowne,1212,3,3,3,3,3,4,3,4,4,4,4,4,0.375,0.13699999999999998,0.04,0.85,0.078,0.7809999999999999,0.736,0.045,0.19,0.017,9.8,0.831,0.96,0.11199999999999999,0.955,3.5,3.73,3.41,2.96,3.99,Queens,25Q
25Q021,P.S. 021 Edward Hart,1338,4,3,4,4,4,4,4,4,4,4,4,4,0.253,0.125,0.049,0.672,0.154,0.5670000000000001,0.631,0.01,0.28800000000000003,0.06,2.0,0.888,0.9570000000000001,0.10300000000000001,0.9570000000000001,4.21,3.67,4.72,3.95,4.01,Queens,25Q
25Q022,P.S. 022 Thomas Jefferson,885,4,4,4,4,3,4,4,4,4,4,4,4,0.524,0.12,0.038,0.7859999999999999,0.075,0.687,0.627,0.006,0.32299999999999995,0.031,4.4,0.838,0.963,0.085,0.9620000000000001,4.63,4.6,4.49,4.14,4.53,Queens,25Q
25Q024,P.S. 024 Andrew Jackson,992,3,4,4,3,4,4,3,4,4,4,4,4,0.39299999999999996,0.129,0.037000000000000005,0.735,0.128,0.657,0.855,0.022000000000000002,0.1,0.011000000000000001,6.8,0.698,0.968,0.08199999999999999,0.9670000000000001,3.1,3.25,4.09,3.61,3.43,Queens,25Q
25Q025,I.S. 025 Adrien Block,1028,3,3,3,3,2,3,3,4,3,3,3,3,0.13,0.151,0.032,0.493,0.068,0.41100000000000003,0.531,0.025,0.239,0.193,8.9,0.787,0.965,0.081,0.965,3.46,3.46,3.09,3.27,3.17,Queens,25Q
25Q029,P.S. 029 Queens,692,3,4,3,3,3,3,4,4,4,4,4,4,0.298,0.185,0.02,0.7170000000000001,0.055999999999999994,0.6459999999999999,0.27699999999999997,0.006999999999999999,0.607,0.10300000000000001,4.7,0.7879999999999999,0.943,0.163,0.9570000000000001,3.85,3.61,3.43,3.58,3.67,Queens,25Q
25Q032,P.S. 032 State Street,947,3,3,4,4,4,4,4,4,4,4,4,4,0.18600000000000003,0.109,0.039,0.5770000000000001,0.025,0.51,0.7090000000000001,0.008,0.163,0.096,7.7,0.815,0.961,0.09,0.9540000000000001,4.7,4.47,4.81,4.42,4.67,Queens,25Q
25Q079,P.S. 079 Francis Lewis,1100,3,3,3,3,4,4,3,4,4,4,3,3,0.095,0.13,0.021,0.41200000000000003,0.045,0.34299999999999997,0.522,0.005,0.18899999999999997,0.275,3.6,0.813,0.956,0.107,0.963,3.78,4.22,3.93,4.1,3.7,Queens,25Q
25Q107,P.S. 107 Thomas A Dooley,898,3,4,3,3,2,3,2,3,3,3,3,2,0.271,0.18,0.073,0.598,0.086,0.52,0.555,0.012,0.318,0.107,5.8,0.873,0.95,0.14400000000000002,0.9470000000000001,2.83,2.85,3.07,3.58,3.44,Queens,25Q
25Q120,P.S. 120 Queens,980,3,3,3,3,3,3,3,3,3,3,3,3,0.439,0.132,0.037000000000000005,0.7979999999999999,0.032,0.746,0.8420000000000001,0.005,0.14,0.006999999999999999,3.0,0.828,0.966,0.083,0.956,3.43,3.45,3.55,3.67,4.11,Queens,25Q
25Q129,P.S. 129 Patricia Larkin,1094,4,3,4,4,4,4,4,4,4,4,4,4,0.196,0.166,0.057999999999999996,0.639,0.07400000000000001,0.562,0.33299999999999996,0.018000000000000002,0.523,0.115,18.8,0.831,0.948,0.132,0.9640000000000001,4.63,4.3,4.82,4.19,4.28,Queens,25Q
25Q130,P.S. 130,362,4,4,3,3,4,4,4,4,4,4,4,4,0.155,0.166,0.022000000000000002,0.408,0.022000000000000002,0.32,0.5579999999999999,0.040999999999999995,0.188,0.188,13.0,0.9309999999999999,0.9540000000000001,0.098,0.9640000000000001,4.57,4.39,4.01,4.48,4.56,Queens,25Q
25Q154,P.S. 154 Queens,637,3,3,4,3,3,4,3,4,4,4,4,4,0.22399999999999998,0.17300000000000001,0.069,0.696,0.038,0.625,0.54,0.08800000000000001,0.231,0.11800000000000001,2.9,0.894,0.9420000000000001,0.198,0.961,3.78,4.2,4.11,4.12,3.7,Queens,25Q
25Q163,P.S. 163 Flushing Heights,734,3,4,4,4,4,3,3,3,4,3,4,3,0.478,0.147,0.048,0.6890000000000001,0.04,0.606,0.815,0.018000000000000002,0.139,0.018000000000000002,2.9,0.611,0.963,0.099,0.9670000000000001,3.41,3.55,4.58,3.66,3.45,Queens,25Q
25Q164,P.S. 164 Queens Valley,660,2,3,2,2,3,3,3,3,3,3,3,3,0.16399999999999998,0.162,0.045,0.573,0.027000000000000003,0.49200000000000005,0.32,0.048,0.265,0.353,3.3,0.907,0.9440000000000001,0.151,0.975,3.49,3.39,2.73,3.69,3.71,Queens,25Q
25Q165,P.S. 165 Edith K. Bergtraum,724,3,4,4,4,4,4,4,4,4,4,4,4,0.134,0.23600000000000002,0.052000000000000005,0.622,0.08800000000000001,0.5329999999999999,0.5579999999999999,0.106,0.185,0.131,1.9,0.865,0.945,0.152,0.951,4.37,4.51,4.63,4.11,3.79,Queens,25Q
25Q169,P.S. 169 Bay Terrace,409,3,3,4,4,4,4,4,4,4,4,4,4,0.071,0.188,0.005,0.299,0.01,0.247,0.355,0.049,0.215,0.36200000000000004,7.9,0.848,0.9490000000000001,0.122,0.9620000000000001,4.66,4.01,4.79,4.4,3.77,Queens,25Q
25Q184,P.S. 184 Flushing Manor,483,4,3,4,3,4,4,4,4,4,4,4,4,0.10099999999999999,0.184,0.01,0.37799999999999995,0.06,0.317,0.445,0.0,0.135,0.4,4.5,0.889,0.958,0.086,0.9520000000000001,4.85,4.9,4.57,4.34,4.85,Queens,25Q
25Q185,J.H.S. 185 Edward Bleeker,1521,3,3,3,3,3,4,4,4,4,4,4,4,0.125,0.141,0.047,0.622,0.064,0.527,0.557,0.026000000000000002,0.297,0.11199999999999999,5.5,0.85,0.96,0.12,0.963,4.37,3.94,3.61,3.15,3.81,Queens,25Q
25Q189,J.H.S. 189 Daniel Carter Beard,771,3,3,4,3,3,4,4,4,4,4,4,4,0.267,0.17300000000000001,0.07,0.809,0.1,0.703,0.659,0.03,0.276,0.027000000000000003,1.2,0.769,0.9690000000000001,0.076,0.9590000000000001,4.0,3.35,3.7,2.53,3.33,Queens,25Q
25Q193,P.S. 193 Alfred J. Kennedy,532,3,3,4,3,3,4,3,4,4,4,4,4,0.105,0.156,0.024,0.289,0.011000000000000001,0.258,0.218,0.008,0.184,0.57,2.8,0.775,0.948,0.12300000000000001,0.97,3.83,3.85,4.05,4.25,3.63,Queens,25Q
25Q194,J.H.S. 194 William Carr,1241,2,2,3,3,3,3,4,4,4,4,4,4,0.09,0.16699999999999998,0.034,0.48200000000000004,0.068,0.409,0.385,0.013000000000000001,0.315,0.275,5.8,0.835,0.9540000000000001,0.13,0.955,3.9,3.0,3.32,2.97,3.06,Queens,25Q
25Q200,P.S./M.S. 200 - The Pomonok School & STAR Academy,477,3,2,4,3,3,4,4,4,4,4,4,4,0.057,0.182,0.055,0.523,0.069,0.44,0.14,0.22,0.47,0.149,5.0,0.795,0.943,0.161,0.9590000000000001,4.29,4.04,3.78,3.77,3.7,Queens,25Q
25Q201,P.S. 201 The Discovery School for Inquiry and Rese,435,3,2,4,4,4,4,4,4,4,4,4,4,0.071,0.257,0.122,0.765,0.067,0.6990000000000001,0.172,0.386,0.382,0.039,0.3,0.87,0.9129999999999999,0.341,0.9590000000000001,4.21,3.15,4.49,4.11,3.62,Queens,25Q
25Q209,P.S. 209 Clearview Gardens,562,3,2,4,3,4,3,4,4,4,4,4,4,0.098,0.133,0.0,0.325,0.011000000000000001,0.278,0.46299999999999997,0.005,0.16,0.345,14.0,0.897,0.963,0.076,0.97,4.64,4.05,4.35,4.03,4.31,Queens,25Q
25Q214,P.S. 214 Cadwallader Colden,495,3,3,4,3,4,4,3,4,4,3,4,3,0.166,0.145,0.027999999999999997,0.7020000000000001,0.038,0.568,0.691,0.065,0.204,0.026000000000000002,8.3,0.8109999999999999,0.966,0.083,0.963,3.75,3.82,4.25,3.67,3.28,Queens,25Q
25Q219,P.S. 219 Paul Klapper,605,3,4,3,3,4,4,3,3,4,4,4,4,0.193,0.304,0.127,0.5820000000000001,0.11699999999999999,0.499,0.478,0.073,0.28800000000000003,0.154,7.8,0.795,0.958,0.107,0.958,2.64,3.81,3.48,2.87,2.89,Queens,25Q
25Q237,I.S. 237,1368,3,3,4,3,3,4,4,3,4,3,4,3,0.218,0.128,0.027999999999999997,0.738,0.055999999999999994,0.667,0.746,0.059000000000000004,0.168,0.019,9.5,0.807,0.953,0.136,0.961,3.78,3.64,3.71,3.77,2.78,Queens,25Q
25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,399,2,3,3,2,3,3,3,3,3,3,3,3,0.158,0.193,0.075,0.73,0.08800000000000001,0.657,0.358,0.231,0.273,0.098,4.8,0.765,0.9309999999999999,0.237,0.9590000000000001,3.04,2.89,2.87,2.06,3.15,Queens,25Q
25Q252,"Queens School of Inquiry, The",247,3,2,3,3,4,4,4,4,4,4,4,4,0.069,0.166,0.004,0.5820000000000001,0.024,0.486,0.45299999999999996,0.158,0.247,0.134,7.9,0.735,0.9490000000000001,0.15,0.982,4.23,3.47,3.89,3.57,3.69,Queens,25Q
25Q281,East-West School of International Studies,300,3,4,4,3,3,4,4,4,4,4,4,4,0.053,0.12300000000000001,0.0,0.701,0.037000000000000005,0.627,0.757,0.02,0.18,0.037000000000000005,1.3,0.69,0.98,0.033,0.972,3.98,2.37,3.87,3.3,3.07,Queens,25Q
25Q285,World Journalism Preparatory: A College Board Scho,247,3,3,3,3,3,4,3,3,4,3,4,3,0.027999999999999997,0.18600000000000003,0.0,0.462,0.045,0.39299999999999996,0.17800000000000002,0.008,0.397,0.397,1.6,0.868,0.9390000000000001,0.158,0.963,4.23,4.11,3.48,3.57,3.83,Queens,25Q
25Q294,BELL Academy,375,3,4,4,4,4,4,4,4,4,4,4,4,0.016,0.24,0.08,0.395,0.028999999999999998,0.315,0.309,0.051,0.312,0.309,5.2,0.9259999999999999,0.9570000000000001,0.10099999999999999,0.9640000000000001,3.98,3.06,4.68,4.29,3.39,Queens,25Q
